flightid,lat,lon,flightlevel,speed,dt_radar,dt_radar_formated
33ce5d33ca3414163a9a53b8ef481306,-0.3426874551,-0.7673666229,26.0,120,1672532462000,"Saturday, December 31, 2022 09:21:02"
33ce5d33ca3414163a9a53b8ef481306,-0.3503659017,-0.7840004661,272.0,371,1672533245000,"Saturday, December 31, 2022 09:34:05"
33ce5d33ca3414163a9a53b8ef481306,-0.3733081168,-0.8091625642,300.0,363,1672534381000,"Saturday, December 31, 2022 09:53:01"
33ce5d33ca3414163a9a53b8ef481306,-0.3519837374,-0.7846705573,284.0,381,1672533301000,"Saturday, December 31, 2022 09:35:01"
33ce5d33ca3414163a9a53b8ef481306,-0.352081183,-0.784738985,286.0,382,1672533305000,"Saturday, December 31, 2022 09:35:05"
33ce5d33ca3414163a9a53b8ef481306,-0.3450538639,-0.7696889938,108.0,301,1672532703000,"Saturday, December 31, 2022 09:25:03"
33ce5d33ca3414163a9a53b8ef481306,-0.366454531,-0.8035224609,300.0,366,1672534084000,"Saturday, December 31, 2022 09:48:04"
33ce5d33ca3414163a9a53b8ef481306,-0.345791858,-0.7745960619,176.0,331,1672532880000,"Saturday, December 31, 2022 09:28:00"
33ce5d33ca3414163a9a53b8ef481306,-0.374797217,-0.810198875,300.0,369,1672534441000,"Saturday, December 31, 2022 09:54:01"
33ce5d33ca3414163a9a53b8ef481306,-0.3651731658,-0.8022403347,300.0,368,1672534024000,"Saturday, December 31, 2022 09:47:04"
33ce5d33ca3414163a9a53b8ef481306,-0.3651034341,-0.8021884178,300.0,368,1672534020000,"Saturday, December 31, 2022 09:47:00"
33ce5d33ca3414163a9a53b8ef481306,-0.3455536079,-0.7730004675,153.0,326,1672532824000,"Saturday, December 31, 2022 09:27:04"
33ce5d33ca3414163a9a53b8ef481306,-0.3531985296,-0.7860198595,300.0,362,1672533361000,"Saturday, December 31, 2022 09:36:01"
33ce5d33ca3414163a9a53b8ef481306,-0.3427323934,-0.7673285942,26.0,130,1672532466000,"Saturday, December 31, 2022 09:21:06"
33ce5d33ca3414163a9a53b8ef481306,-0.3532551792,-0.786123276,300.0,364,1672533365000,"Saturday, December 31, 2022 09:36:05"
33ce5d33ca3414163a9a53b8ef481306,-0.3677089273,-0.8047220326,300.0,365,1672534140000,"Saturday, December 31, 2022 09:49:00"
33ce5d33ca3414163a9a53b8ef481306,-0.3460521302,-0.7763360817,196.0,335,1672532940000,"Saturday, December 31, 2022 09:29:00"
33ce5d33ca3414163a9a53b8ef481306,-0.3542324664,-0.787695624,300.0,367,1672533426000,"Saturday, December 31, 2022 09:37:06"
33ce5d33ca3414163a9a53b8ef481306,-0.3463168724,-0.7781774914,216.0,338,1672533004000,"Saturday, December 31, 2022 09:30:04"
33ce5d33ca3414163a9a53b8ef481306,-0.3541681583,-0.78759787,300.0,368,1672533422000,"Saturday, December 31, 2022 09:37:02"
097eebc964ab2e3833e2d839359e9592,-0.4057181125,-0.8105461398,105.0,297,1672534385000,"Saturday, December 31, 2022 09:53:05"
097eebc964ab2e3833e2d839359e9592,-0.3967686711,-0.8187360707,200.0,448,1672534746000,"Saturday, December 31, 2022 09:59:06"
097eebc964ab2e3833e2d839359e9592,-0.4016922972,-0.8142555435,164.0,386,1672534565000,"Saturday, December 31, 2022 09:56:05"
097eebc964ab2e3833e2d839359e9592,-0.4068673748,-0.8094287648,78.0,265,1672534320000,"Saturday, December 31, 2022 09:52:00"
097eebc964ab2e3833e2d839359e9592,-0.3985617599,-0.817112998,194.0,424,1672534682000,"Saturday, December 31, 2022 09:58:02"
097eebc964ab2e3833e2d839359e9592,-0.3967686711,-0.8187360707,200.0,447,1672534742000,"Saturday, December 31, 2022 09:59:02"
097eebc964ab2e3833e2d839359e9592,-0.4078171269,-0.8097282852,54.0,219,1672534264000,"Saturday, December 31, 2022 09:51:04"
097eebc964ab2e3833e2d839359e9592,-0.4016922972,-0.8142555435,163.0,384,1672534561000,"Saturday, December 31, 2022 09:56:01"
097eebc964ab2e3833e2d839359e9592,-0.4086227369,-0.8104019528,0.0,170,1672534204000,"Saturday, December 31, 2022 09:50:04"
097eebc964ab2e3833e2d839359e9592,-0.4030499501,-0.8130087638,151.0,368,1672534505000,"Saturday, December 31, 2022 09:55:05"
097eebc964ab2e3833e2d839359e9592,-0.4080558537,-0.8099348201,52.0,207,1672534260000,"Saturday, December 31, 2022 09:51:00"
097eebc964ab2e3833e2d839359e9592,-0.4032286898,-0.8128465161,150.0,369,1672534501000,"Saturday, December 31, 2022 09:55:01"
097eebc964ab2e3833e2d839359e9592,-0.4044311151,-0.811740645,118.0,351,1672534445000,"Saturday, December 31, 2022 09:54:05"
097eebc964ab2e3833e2d839359e9592,-0.400160315,-0.8156542591,181.0,407,1672534625000,"Saturday, December 31, 2022 09:57:05"
097eebc964ab2e3833e2d839359e9592,-0.400160315,-0.8156542591,180.0,406,1672534621000,"Saturday, December 31, 2022 09:57:01"
097eebc964ab2e3833e2d839359e9592,-0.4086610298,-0.8104433194,0.0,167,1672534200000,"Saturday, December 31, 2022 09:50:00"
097eebc964ab2e3833e2d839359e9592,-0.4045253125,-0.8116530838,117.0,348,1672534441000,"Saturday, December 31, 2022 09:54:01"
097eebc964ab2e3833e2d839359e9592,-0.4057902878,-0.8104785465,104.0,296,1672534381000,"Saturday, December 31, 2022 09:53:01"
097eebc964ab2e3833e2d839359e9592,-0.3984581159,-0.817206043,195.0,424,1672534686000,"Saturday, December 31, 2022 09:58:06"
097eebc964ab2e3833e2d839359e9592,-0.406797345,-0.8094934373,78.0,276,1672534324000,"Saturday, December 31, 2022 09:52:04"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1821260257,-0.639090707,380.0,465,1672534746000,"Saturday, December 31, 2022 09:59:06"
f53e193d2ad9109fd8b2b1d7caf17289,-0.3991669061,-0.8010252058,192.0,396,1672534565000,"Saturday, December 31, 2022 09:56:05"
f53e193d2ad9109fd8b2b1d7caf17289,-0.4031112783,-0.8052105042,137.0,356,1672534385000,"Saturday, December 31, 2022 09:53:05"
f53e193d2ad9109fd8b2b1d7caf17289,-0.3942787716,-0.7974438955,233.0,423,1672534746000,"Saturday, December 31, 2022 09:59:06"
f53e193d2ad9109fd8b2b1d7caf17289,-0.4081999362,-0.8089227094,61.0,223,1672534144000,"Saturday, December 31, 2022 09:49:04"
f53e193d2ad9109fd8b2b1d7caf17289,-0.3943981499,-0.797531874,232.0,423,1672534742000,"Saturday, December 31, 2022 09:59:02"
f53e193d2ad9109fd8b2b1d7caf17289,-0.3960254322,-0.7987151733,225.0,391,1672534686000,"Saturday, December 31, 2022 09:58:06"
f53e193d2ad9109fd8b2b1d7caf17289,-0.4004093228,-0.8027938365,175.0,383,1672534501000,"Saturday, December 31, 2022 09:55:01"
f53e193d2ad9109fd8b2b1d7caf17289,-0.3961297318,-0.798791469,224.0,390,1672534682000,"Saturday, December 31, 2022 09:58:02"
f53e193d2ad9109fd8b2b1d7caf17289,-0.3992775829,-0.8011096676,191.0,396,1672534561000,"Saturday, December 31, 2022 09:56:01"
f53e193d2ad9109fd8b2b1d7caf17289,-0.405992778,-0.80732485,101.0,287,1672534260000,"Saturday, December 31, 2022 09:51:00"
f53e193d2ad9109fd8b2b1d7caf17289,-0.397712344,-0.7999750664,213.0,386,1672534621000,"Saturday, December 31, 2022 09:57:01"
f53e193d2ad9109fd8b2b1d7caf17289,-0.3976044088,-0.7998931081,214.0,386,1672534625000,"Saturday, December 31, 2022 09:57:05"
f53e193d2ad9109fd8b2b1d7caf17289,-0.4086388288,-0.8101840927,35.0,184,1672534080000,"Saturday, December 31, 2022 09:48:00"
f53e193d2ad9109fd8b2b1d7caf17289,-0.4086226475,-0.8101180491,36.0,187,1672534084000,"Saturday, December 31, 2022 09:48:04"
f53e193d2ad9109fd8b2b1d7caf17289,-0.4016199133,-0.8041160775,158.0,363,1672534445000,"Saturday, December 31, 2022 09:54:05"
f53e193d2ad9109fd8b2b1d7caf17289,-0.404669395,-0.8063510064,114.0,330,1672534320000,"Saturday, December 31, 2022 09:52:00"
f53e193d2ad9109fd8b2b1d7caf17289,-0.4082601319,-0.8089830903,59.0,223,1672534140000,"Saturday, December 31, 2022 09:49:00"
f53e193d2ad9109fd8b2b1d7caf17289,-0.4070946883,-0.8081363268,77.0,273,1672534204000,"Saturday, December 31, 2022 09:50:04"
f53e193d2ad9109fd8b2b1d7caf17289,-0.4059113349,-0.807263575,102.0,287,1672534264000,"Saturday, December 31, 2022 09:51:04"
ad642cfa7fd723ea2f84563fac18cc70,-0.4085005574,-0.8096826866,42.0,207,1672534024000,"Saturday, December 31, 2022 09:47:04"
ad642cfa7fd723ea2f84563fac18cc70,-0.4086612086,-0.8084643985,64.0,268,1672534080000,"Saturday, December 31, 2022 09:48:00"
ad642cfa7fd723ea2f84563fac18cc70,-0.4142684142,-0.8167108359,200.0,361,1672534445000,"Saturday, December 31, 2022 09:54:05"
ad642cfa7fd723ea2f84563fac18cc70,-0.4151721255,-0.8182866411,216.0,368,1672534501000,"Saturday, December 31, 2022 09:55:01"
ad642cfa7fd723ea2f84563fac18cc70,-0.4152620019,-0.8183868985,217.0,369,1672534505000,"Saturday, December 31, 2022 09:55:05"
ad642cfa7fd723ea2f84563fac18cc70,-0.4165970963,-0.8196013718,234.0,381,1672534561000,"Saturday, December 31, 2022 09:56:01"
ad642cfa7fd723ea2f84563fac18cc70,-0.4166913832,-0.8196938803,235.0,380,1672534565000,"Saturday, December 31, 2022 09:56:05"
ad642cfa7fd723ea2f84563fac18cc70,-0.4099471629,-0.808853328,96.0,292,1672534144000,"Saturday, December 31, 2022 09:49:04"
ad642cfa7fd723ea2f84563fac18cc70,-0.4087299271,-0.8083968648,66.0,276,1672534084000,"Saturday, December 31, 2022 09:48:04"
ad642cfa7fd723ea2f84563fac18cc70,-0.418017776,-0.8209282024,250.0,384,1672534621000,"Saturday, December 31, 2022 09:57:01"
ad642cfa7fd723ea2f84563fac18cc70,-0.418111586,-0.8210192805,253.0,384,1672534625000,"Saturday, December 31, 2022 09:57:05"
ad642cfa7fd723ea2f84563fac18cc70,-0.4194062419,-0.8222272567,267.0,383,1672534682000,"Saturday, December 31, 2022 09:58:02"
ad642cfa7fd723ea2f84563fac18cc70,-0.4106621217,-0.8101683567,111.0,310,1672534200000,"Saturday, December 31, 2022 09:50:00"
ad642cfa7fd723ea2f84563fac18cc70,-0.4195264547,-0.8223434885,268.0,383,1672534686000,"Saturday, December 31, 2022 09:58:06"
ad642cfa7fd723ea2f84563fac18cc70,-0.4208065981,-0.8235519416,292.0,377,1672534742000,"Saturday, December 31, 2022 09:59:02"
ad642cfa7fd723ea2f84563fac18cc70,-0.4099028803,-0.808761475,94.0,291,1672534140000,"Saturday, December 31, 2022 09:49:00"
ad642cfa7fd723ea2f84563fac18cc70,-0.4208955209,-0.8236383703,293.0,377,1672534746000,"Saturday, December 31, 2022 09:59:06"
ad642cfa7fd723ea2f84563fac18cc70,-0.4107200825,-0.8102740382,112.0,314,1672534204000,"Saturday, December 31, 2022 09:50:04"
ad642cfa7fd723ea2f84563fac18cc70,-0.4115225934,-0.8117151933,137.0,338,1672534260000,"Saturday, December 31, 2022 09:51:00"
ad642cfa7fd723ea2f84563fac18cc70,-0.4115824017,-0.8118210536,138.0,338,1672534264000,"Saturday, December 31, 2022 09:51:04"
ad642cfa7fd723ea2f84563fac18cc70,-0.4124112259,-0.8133011911,159.0,343,1672534320000,"Saturday, December 31, 2022 09:52:00"
ad642cfa7fd723ea2f84563fac18cc70,-0.4124682331,-0.8134194495,160.0,344,1672534324000,"Saturday, December 31, 2022 09:52:04"
ad642cfa7fd723ea2f84563fac18cc70,-0.4133284961,-0.8149815452,183.0,366,1672534381000,"Saturday, December 31, 2022 09:53:01"
ad642cfa7fd723ea2f84563fac18cc70,-0.4085140269,-0.8097660158,40.0,201,1672534020000,"Saturday, December 31, 2022 09:47:00"
ad642cfa7fd723ea2f84563fac18cc70,-0.4133855033,-0.8150842464,184.0,365,1672534385000,"Saturday, December 31, 2022 09:53:05"
ad642cfa7fd723ea2f84563fac18cc70,-0.4142104833,-0.8166133205,199.0,360,1672534441000,"Saturday, December 31, 2022 09:54:01"
f53e193d2ad9109fd8b2b1d7caf17289,-0.4045731413,-0.8062787042,115.0,333,1672534324000,"Saturday, December 31, 2022 09:52:04"
f53e193d2ad9109fd8b2b1d7caf17289,-0.4017215905,-0.8041910023,157.0,363,1672534441000,"Saturday, December 31, 2022 09:54:01"
f53e193d2ad9109fd8b2b1d7caf17289,-0.407172764,-0.8081956944,75.0,272,1672534200000,"Saturday, December 31, 2022 09:50:00"
f53e193d2ad9109fd8b2b1d7caf17289,-0.4032129555,-0.8052837004,136.0,354,1672534381000,"Saturday, December 31, 2022 09:53:01"
f53e193d2ad9109fd8b2b1d7caf17289,-0.4003394123,-0.8026750416,176.0,387,1672534505000,"Saturday, December 31, 2022 09:55:05"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1560018983,-0.6180455392,220.0,402,1672533843000,"Saturday, December 31, 2022 09:44:03"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1544129983,-0.6167795067,204.0,394,1672533783000,"Saturday, December 31, 2022 09:43:03"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1529134979,-0.6155740339,185.0,383,1672533723000,"Saturday, December 31, 2022 09:42:03"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1514196149,-0.61437631,169.0,370,1672533663000,"Saturday, December 31, 2022 09:41:03"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1500787095,-0.6132963079,148.0,360,1672533606000,"Saturday, December 31, 2022 09:40:06"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1499495121,-0.613188421,147.0,359,1672533602000,"Saturday, December 31, 2022 09:40:02"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1485802373,-0.6120861859,127.0,341,1672533542000,"Saturday, December 31, 2022 09:39:02"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1486374382,-0.6121339899,128.0,343,1672533546000,"Saturday, December 31, 2022 09:39:06"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1460413915,-0.6100548713,87.0,291,1672533422000,"Saturday, December 31, 2022 09:37:02"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1461190947,-0.6101168616,89.0,291,1672533426000,"Saturday, December 31, 2022 09:37:06"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1449819908,-0.6092161546,64.0,257,1672533365000,"Saturday, December 31, 2022 09:36:05"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1448704945,-0.6091716885,62.0,251,1672533361000,"Saturday, December 31, 2022 09:36:01"
6bbeae222a2e210219f2e0cdd4f7e787,-0.143764293,-0.6092258704,32.0,242,1672533305000,"Saturday, December 31, 2022 09:35:05"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1436797508,-0.6092352285,29.0,239,1672533301000,"Saturday, December 31, 2022 09:35:01"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1820049786,-0.6389968871,380.0,464,1672534742000,"Saturday, December 31, 2022 09:59:02"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1802349251,-0.6375440492,380.0,462,1672534682000,"Saturday, December 31, 2022 09:58:02"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1803534392,-0.6376393593,380.0,462,1672534686000,"Saturday, December 31, 2022 09:58:06"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1785750567,-0.6362119136,380.0,459,1672534625000,"Saturday, December 31, 2022 09:57:05"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1784453974,-0.6361305513,380.0,459,1672534621000,"Saturday, December 31, 2022 09:57:01"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1767863634,-0.6347571683,380.0,457,1672534565000,"Saturday, December 31, 2022 09:56:05"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1766945201,-0.6346978603,380.0,458,1672534561000,"Saturday, December 31, 2022 09:56:01"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1751045921,-0.6334078065,373.0,464,1672534505000,"Saturday, December 31, 2022 09:55:05"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1749873891,-0.6333169073,372.0,464,1672534501000,"Saturday, December 31, 2022 09:55:01"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1733680486,-0.6319893614,357.0,465,1672534445000,"Saturday, December 31, 2022 09:54:05"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1732513075,-0.6318942301,357.0,466,1672534441000,"Saturday, December 31, 2022 09:54:01"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1715834825,-0.6305723467,344.0,466,1672534385000,"Saturday, December 31, 2022 09:53:05"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1714521395,-0.6304867524,343.0,465,1672534381000,"Saturday, December 31, 2022 09:53:01"
6bbeae222a2e210219f2e0cdd4f7e787,-0.169690877,-0.6290407693,330.0,466,1672534324000,"Saturday, December 31, 2022 09:52:04"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1695772352,-0.6289446247,329.0,466,1672534320000,"Saturday, December 31, 2022 09:52:00"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1678880586,-0.6275987797,313.0,462,1672534264000,"Saturday, December 31, 2022 09:51:04"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1677661622,-0.6274866011,312.0,461,1672534260000,"Saturday, December 31, 2022 09:51:00"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1661029264,-0.6261443325,306.0,457,1672534204000,"Saturday, December 31, 2022 09:50:04"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1659916238,-0.6260468766,305.0,457,1672534200000,"Saturday, December 31, 2022 09:50:00"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1643267937,-0.6247482396,291.0,444,1672534144000,"Saturday, December 31, 2022 09:49:04"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1642054635,-0.6246542408,290.0,444,1672534140000,"Saturday, December 31, 2022 09:49:00"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1626239539,-0.6233542925,276.0,440,1672534084000,"Saturday, December 31, 2022 09:48:04"
6bbeae222a2e210219f2e0cdd4f7e787,-0.162519848,-0.6232617839,276.0,440,1672534080000,"Saturday, December 31, 2022 09:48:00"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1609230808,-0.6219807902,261.0,429,1672534024000,"Saturday, December 31, 2022 09:47:04"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1608050286,-0.621891262,260.0,429,1672534020000,"Saturday, December 31, 2022 09:47:00"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1592312818,-0.6206292231,249.0,419,1672533963000,"Saturday, December 31, 2022 09:46:03"
6bbeae222a2e210219f2e0cdd4f7e787,-0.1575918263,-0.6193146712,236.0,410,1672533903000,"Saturday, December 31, 2022 09:45:03"
a7e00171d7d5f56d626821f3cfb82d87,-0.3909662464,-0.792653536,263.0,463,1672534381000,"Saturday, December 31, 2022 09:53:01"
a7e00171d7d5f56d626821f3cfb82d87,-0.3908837007,-0.7925075012,263.0,466,1672534385000,"Saturday, December 31, 2022 09:53:05"
a7e00171d7d5f56d626821f3cfb82d87,-0.4084686417,-0.809681256,42.0,207,1672533602000,"Saturday, December 31, 2022 09:40:02"
a7e00171d7d5f56d626821f3cfb82d87,-0.3932294879,-0.7966517907,242.0,442,1672534264000,"Saturday, December 31, 2022 09:51:04"
a7e00171d7d5f56d626821f3cfb82d87,-0.3921549339,-0.7947529803,253.0,454,1672534320000,"Saturday, December 31, 2022 09:52:00"
a7e00171d7d5f56d626821f3cfb82d87,-0.3920762026,-0.7946109391,254.0,454,1672534324000,"Saturday, December 31, 2022 09:52:04"
a7e00171d7d5f56d626821f3cfb82d87,-0.3862650763,-0.7806967411,317.0,505,1672534686000,"Saturday, December 31, 2022 09:58:06"
a7e00171d7d5f56d626821f3cfb82d87,-0.3878359176,-0.7858074235,297.0,492,1672534561000,"Saturday, December 31, 2022 09:56:01"
a7e00171d7d5f56d626821f3cfb82d87,-0.3979438891,-0.8013621588,200.0,397,1672534080000,"Saturday, December 31, 2022 09:48:00"
a7e00171d7d5f56d626821f3cfb82d87,-0.3978368777,-0.8012719152,202.0,399,1672534084000,"Saturday, December 31, 2022 09:48:04"
a7e00171d7d5f56d626821f3cfb82d87,-0.3961979735,-0.7999704767,216.0,411,1672534140000,"Saturday, December 31, 2022 09:49:00"
a7e00171d7d5f56d626821f3cfb82d87,-0.3960825287,-0.7998851805,218.0,411,1672534144000,"Saturday, December 31, 2022 09:49:04"
a7e00171d7d5f56d626821f3cfb82d87,-0.3877834996,-0.7856374866,298.0,493,1672534565000,"Saturday, December 31, 2022 09:56:05"
a7e00171d7d5f56d626821f3cfb82d87,-0.3945613341,-0.7987012255,230.0,417,1672534200000,"Saturday, December 31, 2022 09:50:00"
a7e00171d7d5f56d626821f3cfb82d87,-0.3897808666,-0.790279427,275.0,483,1672534445000,"Saturday, December 31, 2022 09:54:05"
a7e00171d7d5f56d626821f3cfb82d87,-0.3870037261,-0.7833641715,307.0,500,1672534621000,"Saturday, December 31, 2022 09:57:01"
a7e00171d7d5f56d626821f3cfb82d87,-0.3888229493,-0.7881587034,285.0,487,1672534501000,"Saturday, December 31, 2022 09:55:01"
a7e00171d7d5f56d626821f3cfb82d87,-0.4054515823,-0.8067836271,108.0,297,1672533783000,"Saturday, December 31, 2022 09:43:03"
a7e00171d7d5f56d626821f3cfb82d87,-0.3869550628,-0.7832209978,308.0,500,1672534625000,"Saturday, December 31, 2022 09:57:05"
a7e00171d7d5f56d626821f3cfb82d87,-0.4040160027,-0.8057609661,126.0,347,1672533843000,"Saturday, December 31, 2022 09:44:03"
a7e00171d7d5f56d626821f3cfb82d87,-0.4025288693,-0.8047037932,149.0,359,1672533903000,"Saturday, December 31, 2022 09:45:03"
a7e00171d7d5f56d626821f3cfb82d87,-0.3856572183,-0.7781604441,330.0,507,1672534746000,"Saturday, December 31, 2022 09:59:06"
a7e00171d7d5f56d626821f3cfb82d87,-0.401029667,-0.803635772,169.0,368,1672533963000,"Saturday, December 31, 2022 09:46:03"
a7e00171d7d5f56d626821f3cfb82d87,-0.3995472122,-0.8025853345,185.0,377,1672534020000,"Saturday, December 31, 2022 09:47:00"
a7e00171d7d5f56d626821f3cfb82d87,-0.3994731595,-0.8025298413,186.0,378,1672534024000,"Saturday, December 31, 2022 09:47:04"
a7e00171d7d5f56d626821f3cfb82d87,-0.386303548,-0.7808719233,316.0,504,1672534682000,"Saturday, December 31, 2022 09:58:02"
a7e00171d7d5f56d626821f3cfb82d87,-0.3944050635,-0.7985814769,231.0,418,1672534204000,"Saturday, December 31, 2022 09:50:04"
a7e00171d7d5f56d626821f3cfb82d87,-0.3933290195,-0.796822264,241.0,442,1672534260000,"Saturday, December 31, 2022 09:51:00"
a7e00171d7d5f56d626821f3cfb82d87,-0.3857218245,-0.7783254932,330.0,506,1672534742000,"Saturday, December 31, 2022 09:59:02"
a7e00171d7d5f56d626821f3cfb82d87,-0.388750774,-0.7879895414,287.0,487,1672534505000,"Saturday, December 31, 2022 09:55:05"
a7e00171d7d5f56d626821f3cfb82d87,-0.389840973,-0.790440721,274.0,481,1672534441000,"Saturday, December 31, 2022 09:54:01"
a7e00171d7d5f56d626821f3cfb82d87,-0.4084580628,-0.8095886878,44.0,215,1672533606000,"Saturday, December 31, 2022 09:40:06"
a7e00171d7d5f56d626821f3cfb82d87,-0.4078821204,-0.8084673192,65.0,266,1672533663000,"Saturday, December 31, 2022 09:41:03"
a7e00171d7d5f56d626821f3cfb82d87,-0.4066920323,-0.8076764065,89.0,285,1672533723000,"Saturday, December 31, 2022 09:42:03"
e16b2bb07c8029baed35392f2e4cb643,-0.2762004881,-0.8122955178,269.0,428,1672533542000,"Saturday, December 31, 2022 09:39:02"
f6768d06e1aa07864859dbea8059fec8,-0.3443064232,-0.7667938683,64.0,282,1672532944000,"Saturday, December 31, 2022 09:29:04"
f6768d06e1aa07864859dbea8059fec8,-0.3604873427,-0.7889775117,340.0,371,1672533903000,"Saturday, December 31, 2022 09:45:03"
f6768d06e1aa07864859dbea8059fec8,-0.3662371409,-0.7932910823,340.0,369,1672534144000,"Saturday, December 31, 2022 09:49:04"
f6768d06e1aa07864859dbea8059fec8,-0.3751186087,-0.7988091124,340.0,381,1672534501000,"Saturday, December 31, 2022 09:55:01"
f6768d06e1aa07864859dbea8059fec8,-0.3702143823,-0.7962375882,340.0,363,1672534320000,"Saturday, December 31, 2022 09:52:00"
f6768d06e1aa07864859dbea8059fec8,-0.353372859,-0.7804139104,322.0,371,1672533546000,"Saturday, December 31, 2022 09:39:06"
f6768d06e1aa07864859dbea8059fec8,-0.3432391404,-0.7668541896,41.0,169,1672532880000,"Saturday, December 31, 2022 09:28:00"
f6768d06e1aa07864859dbea8059fec8,-0.3442522172,-0.7667169169,62.0,276,1672532940000,"Saturday, December 31, 2022 09:29:00"
f6768d06e1aa07864859dbea8059fec8,-0.3457708789,-0.7734025103,190.0,353,1672533185000,"Saturday, December 31, 2022 09:33:05"
f6768d06e1aa07864859dbea8059fec8,-0.3801776753,-0.801535374,340.0,384,1672534686000,"Saturday, December 31, 2022 09:58:06"
f6768d06e1aa07864859dbea8059fec8,-0.3451193044,-0.76972285,128.0,324,1672533060000,"Saturday, December 31, 2022 09:31:00"
f6768d06e1aa07864859dbea8059fec8,-0.368753443,-0.7955086658,340.0,358,1672534264000,"Saturday, December 31, 2022 09:51:04"
f6768d06e1aa07864859dbea8059fec8,-0.3457528202,-0.7732867554,188.0,352,1672533181000,"Saturday, December 31, 2022 09:33:01"
f6768d06e1aa07864859dbea8059fec8,-0.3545591923,-0.7817726303,340.0,364,1672533606000,"Saturday, December 31, 2022 09:40:06"
f6768d06e1aa07864859dbea8059fec8,-0.3616190231,-0.7903844529,340.0,362,1672533963000,"Saturday, December 31, 2022 09:46:03"
f6768d06e1aa07864859dbea8059fec8,-0.3544805504,-0.7816773203,340.0,364,1672533602000,"Saturday, December 31, 2022 09:40:02"
f6768d06e1aa07864859dbea8059fec8,-0.3661382946,-0.7932145482,340.0,369,1672534140000,"Saturday, December 31, 2022 09:49:00"
f6768d06e1aa07864859dbea8059fec8,-0.3752305669,-0.7988683608,340.0,381,1672534505000,"Saturday, December 31, 2022 09:55:05"
f6768d06e1aa07864859dbea8059fec8,-0.3630000689,-0.7914088425,340.0,360,1672534024000,"Saturday, December 31, 2022 09:47:04"
f6768d06e1aa07864859dbea8059fec8,-0.3800648828,-0.8014733241,340.0,384,1672534682000,"Saturday, December 31, 2022 09:58:02"
f6768d06e1aa07864859dbea8059fec8,-0.3454512751,-0.7716014539,161.0,345,1672533125000,"Saturday, December 31, 2022 09:32:05"
f6768d06e1aa07864859dbea8059fec8,-0.3556855385,-0.7831178793,340.0,372,1672533663000,"Saturday, December 31, 2022 09:41:03"
f6768d06e1aa07864859dbea8059fec8,-0.3432825886,-0.7668130615,42.0,170,1672532884000,"Saturday, December 31, 2022 09:28:04"
f6768d06e1aa07864859dbea8059fec8,-0.3448557543,-0.76817351,100.0,303,1672533004000,"Saturday, December 31, 2022 09:30:04"
f6768d06e1aa07864859dbea8059fec8,-0.3448397517,-0.7680759349,100.0,303,1672533000000,"Saturday, December 31, 2022 09:30:00"
f6768d06e1aa07864859dbea8059fec8,-0.3686434516,-0.7954581795,340.0,358,1672534260000,"Saturday, December 31, 2022 09:51:00"
f6768d06e1aa07864859dbea8059fec8,-0.3645348821,-0.7922980455,340.0,369,1672534084000,"Saturday, December 31, 2022 09:48:04"
f6768d06e1aa07864859dbea8059fec8,-0.3569227105,-0.7846067788,340.0,382,1672533723000,"Saturday, December 31, 2022 09:42:03"
